year,week,temp_mean,temp_min,temp_max,cold_hours,hot_hours,activity_level,activity_level_label,season
2014,29,19.963515824750022,12.310000000000002,27.430000000000007,0,22,1,Minimal,2013-14
2014,30,22.3745788028155,13.860000000000014,31.680000000000007,0,45,1,Minimal,2013-14
2014,31,20.85353890591669,14.840000000000032,29.49000000000001,0,25,1,Minimal,2013-14
2014,32,21.962782449750026,16.189999999999998,28.83000000000004,0,21,1,Minimal,2013-14
2014,33,20.384568452380975,16.054333333000045,24.984666667,0,0,1,Minimal,2013-14
2014,34,23.12730654761907,18.759500000000003,26.486333333000005,0,24,1,Minimal,2013-14
2014,35,23.45698809523812,20.084333333000018,29.379666667000038,0,30,1,Minimal,2013-14
2014,36,22.829547619047645,17.869666667000047,29.401333333000025,0,35,1,Minimal,2013-14
2014,37,16.613812500000023,8.717000000000041,23.610666667000032,12,0,1,Minimal,2013-14
2014,38,16.078943452380976,12.336333333000027,22.592333333,0,0,1,Minimal,2013-14
2014,39,16.991732142857163,13.078333333000046,20.253000000000043,0,0,1,Minimal,2013-14
2014,40,13.998491071428594,5.181333332999998,21.983000000000004,41,0,1,Minimal,2014-15
2014,41,12.146752976190502,9.213333333000037,15.896666667000034,6,0,1,Minimal,2014-15
2014,42,12.853294642857165,5.864000000000033,17.715333333000046,28,0,1,Minimal,2014-15
2014,43,11.60078273809526,7.795000000000016,16.10633333300001,44,0,1,Minimal,2014-15
2014,44,9.249547337278129,2.2923333330000446,20.644000000000005,119,0,1,Minimal,2014-15
2014,45,8.323186507934548,2.9540000000000077,14.690333333000012,125,0,1,Minimal,2014-15
2014,46,1.1176081349226425,-6.057666666999978,13.384666667000033,145,0,2,Minimal,2014-15
2014,47,-1.1394950396845023,-8.187999999999988,10.445333333000008,162,0,3,Minimal,2014-15
2014,48,0.6026130952381178,-8.459666666999965,11.356666667000013,160,0,7,Moderate,2014-15
2014,49,0.3801517857143077,-5.8729999999999905,4.0526666670000395,168,0,9,High,2014-15
2014,50,2.4948313492083565,-3.7069999999999936,7.7760000000000105,168,0,10,High,2014-15
2014,51,0.8686160714285952,-4.664999999999964,7.600999999999999,168,0,10,High,2014-15
2014,52,3.26224206349407,-3.8196666669999786,7.646000000000015,168,0,10,High,2014-15
2015,1,-1.9912326388853916,-11.925999999999988,2.4740000000000464,96,0,4,Low,2014-15
2015,2,-13.292610119047595,-20.445666666999983,-2.36099999999999,168,0,2,Minimal,2014-15
2015,3,-5.462439484124977,-16.38149999999996,2.5243333330000155,168,0,2,Minimal,2014-15
2015,4,-0.7221835317499781,-3.701999999999998,2.362666667000042,168,0,2,Minimal,2014-15
2015,5,-2.8864930555535495,-6.854333333,2.039000000000044,168,0,2,Minimal,2014-15
2015,6,-7.24996626983926,-19.065999999999974,2.1106666670000322,168,0,3,Minimal,2014-15
2015,7,-8.56170238095236,-19.067333332999965,-0.4119999999999777,168,0,3,Minimal,2014-15
2015,8,-14.210491071428548,-23.96599999999998,-3.3336666669999886,168,0,3,Minimal,2014-15
2015,9,-13.152550595238072,-22.86433333299999,-4.395999999999958,168,0,3,Minimal,2014-15
2015,10,-7.7459740518981794,-19.22399999999999,2.2426666670000373,167,0,3,Minimal,2014-15
2015,11,2.9880922619047845,-3.952333332999956,10.37700000000001,162,0,4,Low,2014-15
2015,12,4.170035714285737,-0.9376666669999736,14.25933333300003,154,0,4,Low,2014-15
2015,13,-0.04433333333330885,-3.7883333329999687,5.386000000000024,168,0,4,Low,2014-15
2015,14,6.958815476190497,-0.36266666699998495,14.248666667000009,136,0,3,Minimal,2014-15
2015,15,7.798711309523831,3.9290000000000305,13.645333332999996,134,0,1,Minimal,2014-15
2015,16,9.194449404761926,4.551333333000002,13.466333333000023,109,0,1,Minimal,2014-15
2015,17,5.644940476190498,1.4446666670000354,9.234666666999999,168,0,1,Minimal,2014-15
2015,18,7.441936011904786,2.171000000000049,19.17233333300004,130,0,1,Minimal,2014-15
2015,19,12.02304761904764,6.04866666700002,19.146666667000034,57,0,1,Minimal,2014-15
2015,20,11.258425595238117,4.155666667000048,18.45700000000005,62,0,1,Minimal,2014-15
2015,21,11.392797619047641,5.393000000000029,18.569000000000017,81,0,1,Minimal,2014-15
2015,22,15.588895833333357,8.29533333300003,20.27933333300001,30,0,1,Minimal,2014-15
2015,23,13.341717261904783,7.707333333000008,22.53733333300005,32,0,1,Minimal,2014-15
2015,24,16.629898613226214,9.59066666700005,22.658000000000015,2,0,1,Minimal,2014-15
2015,25,15.354130542172644,11.399333333000016,20.91900000000004,0,0,1,Minimal,2014-15
2015,26,18.904197561279783,12.120000000000005,25.32000000000005,0,3,1,Minimal,2014-15
2015,27,18.971930675702406,11.860000000000014,28.0,0,17,1,Minimal,2014-15
2015,28,19.931445929684543,12.379999999999995,29.07000000000005,0,23,1,Minimal,2014-15
2015,29,23.348273809523832,15.100000000000023,32.39000000000004,0,54,1,Minimal,2014-15
2015,30,23.34125000000002,16.360000000000014,31.160000000000025,0,72,1,Minimal,2014-15
2015,31,25.249218592154783,16.160000000000025,32.57000000000005,0,87,1,Minimal,2014-15
2015,32,22.224395831380974,14.720000000000027,27.450000000000045,0,50,1,Minimal,2014-15
2015,33,23.3339796041905,15.160000000000025,31.360000000000014,0,56,1,Minimal,2014-15
2015,34,21.378773103553595,12.350000000000023,29.700000000000045,0,32,1,Minimal,2014-15
2015,35,18.199994178458358,11.32000000000005,24.30000000000001,0,0,1,Minimal,2014-15
2015,36,24.80515805226788,16.07000000000005,33.10000000000002,0,74,1,Minimal,2014-15
2015,37,18.77142857142859,9.0,30.450000000000045,9,19,1,Minimal,2014-15
2015,38,19.828679482125022,9.600000000000023,29.150000000000034,4,26,1,Minimal,2014-15
2015,39,18.506941894738116,10.300000000000011,25.860000000000014,0,8,1,Minimal,2014-15
2015,40,14.076806165238114,8.960000000000036,25.25,12,1,1,Minimal,2015-16
2015,41,15.113797261851216,5.1200000000000045,25.450000000000045,14,3,2,Minimal,2015-16
2015,42,10.847567539011926,-0.339999999999975,23.25,76,0,2,Minimal,2015-16
2015,43,14.95202445949407,6.090000000000032,23.310000000000002,9,0,2,Minimal,2015-16
2015,44,9.923072101112448,2.1299999999999955,18.0,74,0,2,Minimal,2015-16
2015,45,11.939001599023833,-1.329999999999984,22.400000000000034,64,0,2,Minimal,2015-16
2015,46,7.4507074066964485,-2.9899999999999523,17.79000000000002,113,0,2,Minimal,2015-16
2015,47,5.320382507583355,-11.799999999999955,16.439999999999998,117,0,2,Minimal,2015-16
2015,48,4.216024384351213,-5.329999999999984,15.79000000000002,142,0,3,Minimal,2015-16
2015,49,2.863021095029784,-1.2299999999999613,7.78000000000003,168,0,3,Minimal,2015-16
2015,50,8.577512092803593,-1.5499999999999545,16.450000000000045,98,0,3,Minimal,2015-16
2015,51,3.0195730140535932,-8.42999999999995,16.33000000000004,149,0,4,Low,2015-16
2015,53,-0.8941770363541467,-4.839999999999975,3.2600000000000477,96,0,8,High,2014-15
2016,1,-0.9043264179285495,-15.70999999999998,5.939999999999998,168,0,3,Minimal,2015-16
2016,2,-6.961048770297596,-17.95999999999998,6.78000000000003,168,0,4,Low,2015-16
2016,3,-7.767361358273785,-19.619999999999976,1.2900000000000205,168,0,4,Low,2015-16
2016,4,1.1234469406012124,-6.159999999999968,9.200000000000045,168,0,4,Low,2015-16
2016,5,0.6534695264226433,-5.849999999999966,7.25,168,0,5,Low,2015-16
2016,6,-8.25496879448212,-15.96999999999997,0.7100000000000364,168,0,6,Moderate,2015-16
2016,7,1.8250589788095453,-7.5,15.379999999999995,147,0,8,High,2015-16
2016,8,2.842825509220262,-2.9666837869999654,16.610000000000014,154,0,8,High,2015-16
2016,9,0.13595911447025918,-10.909999999999968,12.210000000000036,162,0,9,High,2015-16
2016,10,10.48702928522158,1.400000000000034,21.460000000000036,90,0,8,High,2015-16
2016,11,7.2375226233571635,-0.6200000000000045,15.670000000000016,126,0,6,Moderate,2015-16
2016,12,5.744346279529784,-1.079999999999984,17.600000000000023,141,0,5,Low,2015-16
2016,13,7.7438095476785955,-2.4499999999999886,21.54000000000002,113,0,4,Low,2015-16
2016,14,3.164951970595259,-4.46999999999997,12.180000000000007,167,0,3,Minimal,2015-16
2016,15,10.326580377065499,-0.5,25.79000000000002,96,3,2,Minimal,2015-16
2016,16,13.568582988559548,3.6299999999999955,27.120000000000005,50,7,2,Minimal,2015-16
2016,17,9.883226494333355,5.689999999999998,27.730000000000018,139,7,1,Minimal,2015-16
2016,18,12.430892857142878,3.9700000000000273,27.57000000000005,71,6,1,Minimal,2015-16
2016,19,12.45196428571431,1.7300000000000182,20.77000000000004,43,0,1,Minimal,2015-16
2016,20,14.19059523809526,4.220000000000027,24.83000000000004,39,0,1,Minimal,2015-16
2016,21,22.381287391071453,9.150000000000034,30.160000000000025,4,52,1,Minimal,2015-16
2016,22,21.04256259747026,12.610000000000014,29.129999999999995,0,38,1,Minimal,2015-16
2016,23,20.19291666666669,9.590000000000032,33.129999999999995,2,37,1,Minimal,2015-16
2016,24,22.92936904761907,12.610000000000014,31.960000000000036,0,66,1,Minimal,2015-16
2016,25,23.87875000000002,16.24000000000001,32.99000000000001,0,66,1,Minimal,2015-16
2016,26,19.953835506809543,11.700000000000045,31.890000000000043,0,16,1,Minimal,2015-16
2016,27,23.347559523809544,14.980000000000018,30.600000000000023,0,56,1,Minimal,2015-16
2016,28,24.055177146684553,19.132000000000005,31.930000000000007,0,51,1,Minimal,2015-16
2016,29,24.05214880952383,18.488,32.620000000000005,0,68,1,Minimal,2015-16
2016,30,23.834583333333356,17.80000000000001,30.75,0,55,1,Minimal,2015-16
2016,31,24.268750000000022,16.0,32.400000000000034,0,78,1,Minimal,2015-16
